"Study"	"Condition"	"Contribution"	"Female"	"Age"	"control40"	"control0"	"experience"	"collection_stage"	"n_sentences"
8	"Intuition Bad"	20	0	43	"40"	"0"	3	1	8
8	"Reflection Good"	20	1	28	"40"	"0"	3	1	10
8	"Intuition Bad"	10	0	27	"40"	"0"	2	1	13
8	"Intuition Bad"	10	0	33	"40"	"0"	3	1	10
8	"Reflection Good"	16	0	29	"40"	"0"	2	1	9
8	"Reflection Bad"	0	0	26	"40"	"0"	3	1	9
8	"Intuition Good"	40	0	53	"40"	"0"	1	1	9
8	"Reflection Good"	40	1	53	"40"	"0"	3	1	9
8	"Intuition Good"	40	1	55	"40"	"40"	3	1	11
8	"Intuition Bad"	20	0	27	"40"	"40"	1	1	9
8	"Reflection Bad"	40	1	29	"40"	"20"	2	1	8
8	"Intuition Bad"	40	0	52	"40"	"0"	3	1	8
8	"Reflection Bad"	40	1	38	"40"	"0"	3	1	12
8	"Intuition Good"	40	1	40	"40"	"0"	1	1	10
8	"Intuition Good"	10	1	30	"40"	"0"	4	1	9
8	"Intuition Good"	10	1	43	"40"	"0"	4	1	8
8	"Reflection Good"	0	0	26	"40"	"0"	3	1	9
8	"Intuition Bad"	40	1	35	"40"	"40"	4	1	9
8	"Intuition Bad"	20	0	44	"40"	"0"	3	1	8
8	"Intuition Good"	20	0	18	"40"	"0"	3	1	10
8	"Intuition Bad"	20	0	44	"40"	"0"	3	1	9
8	"Reflection Bad"	40	0	48	"40"	"0"	3	1	8
8	"Reflection Good"	40	1	52	"40"	"0"	4	1	9
8	"Reflection Bad"	0	0	23	"40"	"0"	3	1	8
8	"Intuition Good"	40	0	54	"40"	"40"	3	1	9
8	"Reflection Good"	30	0	23	"40"	"20"	3	1	8
8	"Intuition Bad"	0	1	31	"40"	"0"	3	1	9
8	"Intuition Bad"	10	1	40	"20"	"40"	1	1	9
8	"Intuition Good"	20	1	23	"40"	"0"	1	1	9
8	"Reflection Bad"	10	1	22	"40"	"0"	4	1	10
8	"Reflection Bad"	40	0	55	"40"	"0"	3	1	15
8	"Reflection Good"	20	1	24	"40"	"0"	1	1	8
8	"Reflection Bad"	0	1	36	"40"	"0"	2	1	11
8	"Reflection Good"	20	0	31	"30"	"20"	3	1	8
8	"Reflection Good"	0	0	33	"40"	"0"	1	1	10
8	"Reflection Bad"	40	1	45	"40"	"0"	3	1	12
8	"Intuition Good"	40	1	28	"40"	"0"	3	1	9
8	"Reflection Good"	40	1	32	"40"	"0"	3	1	8
8	"Reflection Good"	40	1	45	"40"	"40"	1	1	10
8	"Intuition Good"	0	1	46	"40"	"0"	3	1	10
8	"Reflection Good"	40	1	36	"40"	"0"	3	1	12
8	"Intuition Bad"	0	0	42	"40"	"0"	1	1	9
8	"Reflection Bad"	0	0	30	"40"	"0"	2	1	8
8	"Reflection Good"	38	0	30	"40"	"0"	3	1	8
8	"Reflection Bad"	40	1	37	"40"	"0"	3	1	10
8	"Intuition Good"	40	0	26	"40"	"0"	3	1	8
8	"Reflection Good"	0	1	21	"40"	"20"	1	1	12
8	"Intuition Bad"	40	1	34	"40"	"0"	3	1	13
8	"Reflection Bad"	0	1	26	"40"	"0"	2	1	9
8	"Intuition Bad"	40	0	59	"40"	"0"	3	1	9
8	"Reflection Bad"	40	0	26	"0"	"40"	1	1	9
8	"Intuition Good"	0	1	35	"40"	"0"	4	1	8
8	"Reflection Good"	40	0	23	"40"	"0"	3	1	11
8	"Reflection Good"	20	0	60	"40"	"0"	4	1	10
8	"Reflection Bad"	40	1	51	"40"	"0"	4	1	8
8	"Intuition Bad"	40	1	23	"40"	"0"	5	1	8
8	"Intuition Bad"	40	1	39	"40"	"40"	3	1	9
8	"Reflection Bad"	40	1	30	"40"	"0"	1	1	8
8	"Reflection Good"	40	0	43	"40"	"0"	1	1	9
8	"Reflection Bad"	40	1	62	"40"	"0"	2	1	8
8	"Reflection Good"	20	1	26	"24"	"16"	1	1	8
8	"Intuition Bad"	20	0	70	"40"	"40"	1	1	9
8	"Reflection Good"	0	1	30	"40"	"0"	1	1	10
8	"Reflection Good"	10	1	52	"40"	"0"	3	1	8
8	"Intuition Bad"	20	1	29	"40"	"0"	3	1	8
8	"Intuition Good"	0	1	24	"40"	"0"	3	1	8
8	"Reflection Good"	40	0	45	"40"	"0"	3	1	10
8	"Reflection Good"	40	0	36	"40"	"0"	3	1	8
8	"Intuition Bad"	0	0	27	"40"	"0"	1	1	8
8	"Intuition Bad"	0	0	31	"40"	"0"	3	1	9
8	"Reflection Bad"	0	1	43	"40"	"0"	1	1	8
8	"Intuition Good"	40	1	42	"40"	"0"	3	1	9
8	"Reflection Bad"	40	0	24	"40"	"0"	1	1	9
8	"Reflection Good"	40	1	55	"40"	"0"	3	1	9
8	"Reflection Bad"	0	0	29	"40"	"40"	4	1	9
8	"Reflection Good"	40	0	44	"40"	"0"	2	1	13
8	"Intuition Bad"	40	1	33	"40"	"0"	3	1	8
8	"Reflection Bad"	40	1	39	"40"	"0"	3	1	14
8	"Intuition Good"	40	0	41	"40"	"20"	2	1	11
8	"Intuition Bad"	40	0	44	"40"	"0"	3	1	9
8	"Reflection Good"	16	0	24	"12"	"14"	3	1	8
8	"Reflection Bad"	40	0	32	"40"	"0"	3	1	11
8	"Reflection Bad"	40	1	40	"40"	"0"	4	1	9
8	"Intuition Good"	40	1	38	"40"	"40"	1	1	8
8	"Intuition Bad"	10	0	29	"40"	"0"	3	1	11
8	"Reflection Good"	0	1	43	"40"	"0"	4	1	17
8	"Reflection Bad"	20	0	33	"40"	"0"	3	1	10
8	"Intuition Good"	10	1	52	"40"	"0"	5	1	12
8	"Reflection Good"	20	1	45	"40"	"0"	3	1	8
8	"Intuition Bad"	0	1	37	"40"	"0"	3	1	9
8	"Intuition Good"	0	1	29	"0"	"0"	1	1	9
8	"Intuition Bad"	0	0	35	"40"	"0"	3	1	8
8	"Reflection Bad"	0	0	33	"40"	"0"	1	1	9
8	"Reflection Bad"	2	1	33	"40"	"0"	2	1	9
8	"Intuition Good"	40	0	34	"40"	"0"	4	1	11
8	"Reflection Bad"	20	1	62	"40"	"0"	3	1	12
8	"Intuition Bad"	10	1	29	"40"	"0"	3	1	8
8	"Intuition Good"	20	0	26	"40"	"0"	1	1	8
8	"Reflection Bad"	40	0	59	"40"	"40"	2	1	9
8	"Intuition Bad"	40	0	34	"40"	"0"	3	1	9
8	"Reflection Good"	40	0	25	"40"	"40"	3	1	8
8	"Intuition Bad"	0	1	36	"40"	"0"	1	1	11
8	"Intuition Bad"	0	0	52	"40"	"0"	3	1	9
8	"Reflection Bad"	22	1	36	"30"	"30"	3	1	8
8	"Intuition Bad"	40	0	27	"40"	"0"	3	1	10
8	"Intuition Good"	0	1	52	"40"	"0"	3	1	12
8	"Intuition Bad"	40	0	36	"40"	"0"	2	1	10
8	"Intuition Good"	30	1	47	"40"	"0"	3	1	11
8	"Intuition Bad"	10	1	37	"40"	"0"	3	1	8
8	"Intuition Bad"	40	1	41	"40"	"0"	3	1	10
8	"Intuition Bad"	20	1	30	"40"	"0"	2	1	8
8	"Intuition Bad"	0	0	24	"40"	"0"	3	1	8
8	"Intuition Good"	28	1	42	"40"	"0"	4	1	9
8	"Intuition Bad"	0	0	21	"40"	"0"	1	1	10
8	"Reflection Good"	30	0	39	"40"	"0"	2	1	12
8	"Intuition Bad"	40	1	28	"0"	"0"	3	1	9
8	"Reflection Good"	40	1	50	"40"	"0"	3	1	8
8	"Intuition Bad"	0	0	28	"40"	"0"	3	1	8
8	"Reflection Good"	40	0	33	"40"	"0"	3	1	8
8	"Intuition Bad"	0	1	41	"40"	"0"	4	1	8
8	"Intuition Bad"	40	0	39	"40"	"0"	2	1	11
8	"Reflection Good"	2	0	24	"20"	"0"	3	1	8
8	"Intuition Bad"	26	0	22	"40"	"0"	3	1	8
8	"Intuition Bad"	40	1	55	"40"	"0"	2	1	10
8	"Intuition Good"	20	1	30	"40"	"0"	4	1	8
8	"Intuition Bad"	40	0	35	"40"	"0"	3	1	11
8	"Intuition Bad"	10	0	20	"10"	"20"	3	1	8
8	"Reflection Good"	0	0	23	"40"	"40"	3	1	8
8	"Intuition Bad"	20	1	30	"40"	"0"	1	1	9
8	"Reflection Bad"	0	0	25	"40"	"0"	1	1	10
8	"Intuition Good"	40	0	35	"40"	"0"	1	1	8
8	"Intuition Bad"	10	1	53	"40"	"0"	3	1	8
